ɶ̃ː	14.06250286	-27.53289413	-64.87008667	-36.11008835
ɸ	21.13789177	-45.38315201	43.14125443	94.35842896
ɹ	14.89603329	-54.82545853	-68.98886871	31.02336502
ɹ̠	37.60810852	-38.41257858	-44.15746689	39.81771469
ɹ̩	9.78682232	-55.88647461	-66.21179962	21.15138435
ɺ	-1.08420825	-87.35781097	-38.53564835	91.90798187
ɻ	28.78817940	-42.41817474	-65.44535828	29.19641876
ɽ	18.66082764	-97.82170868	-33.66823578	98.13689423
ɽʱ	16.33065414	-88.07560730	-24.18220139	91.05468750
ɾ	4.73873615	-110.12503815	-37.07549286	100.14225769
ɾ̥	-2.40762591	-97.92674255	-23.80613518	89.40994263
ɾ̼	3.60017323	-109.53733063	-33.33723450	100.05314636
ɿ	68.76181793	-23.06698418	-70.34011841	7.83783054
ʀ	63.19440079	-83.00147247	-53.93520737	70.20693207
ʀ̥	55.31967545	-71.03072357	-37.05987167	63.93748856
ʁ	37.85132217	-83.03763580	6.98009443	136.00067139
ʁ̞	62.89556885	-45.89777756	-42.84624863	52.39230728
ʁ̥	28.68095207	-69.06499481	25.41779518	130.61068726
ʂ	-4.76608801	-59.00494003	25.97636414	101.33410645
ʃ	-6.43043375	-52.08554077	30.73107719	95.75791931
ʃʲ	-8.78415966	-46.35802078	35.41156006	98.77064514
ʃʼ	-4.32008362	-56.72280121	14.67572975	108.29130554
ʄ	0.05550927	-59.51518631	-7.81157732	113.04225159
ʅ	69.83250427	-23.43438148	-70.75202179	7.21312046
ʇ̼	-4.63443089	-85.11339569	-15.33878803	120.58674622
ʈ	-6.02773714	-55.22097397	22.40440750	100.10112000
ʈʂ	0.79992789	-102.74244690	24.39896584	46.90173721
ʈʂʰ	3.55394101	-108.69403839	12.13686275	65.64348602
ʈʂː	9.79442692	-131.98348999	2.87870812	91.96010590
ʈʂ’	2.25946164	-105.44696808	11.33957863	63.32748032
ʈʰ	-2.76744485	-62.89828491	7.37984705	113.78543091
ʈʰː	-1.84661460	-65.06183624	8.10574436	114.97415924
ʉ	67.81797791	-7.43342352	-77.51087952	-11.31243896
ʉː	68.73214722	-7.75369596	-78.46031952	-12.03034878
ʉ̃	55.20793915	-26.29952240	-55.12997818	-22.70192719
ʉ̃ː	55.42899704	-27.97596169	-56.06429291	-23.85583305
ʊ	72.23535919	-10.17113304	-80.08688354	-10.86883545
ʊː	73.21934509	-10.42639828	-80.93394470	-11.65729141
ʊ̃	60.82435608	-24.80350494	-59.08520889	-23.84706306
ʊ̃ː	61.04780197	-26.28514290	-60.15193558	-25.19947433
ʊ̈	73.00460052	-9.73517990	-80.53132629	-12.26917839
ʊ̈ː	73.98859406	-9.99044609	-81.37840271	-13.05763531
ʊ̈̃	61.31280518	-24.77893066	-59.42965317	-25.96343231
ʊ̈̃ː	61.51684189	-26.47102928	-60.36563873	-27.16499329
ʊ̥	66.16990662	-8.06913853	-64.35151672	-6.75254154
ʊ̯	76.56625366	-7.37843704	-80.88426208	-2.33978558
ʋ	12.61126804	-46.48540878	-66.55448151	31.59571075
ʌ	74.22903442	-37.64895248	-75.57900238	17.96799088
ʌː	74.83276367	-39.36927032	-76.22720337	17.93879890
ʌ̃	63.30055237	-54.53719711	-54.12578964	-2.77480602
ʌ̃ː	63.94924545	-56.39107513	-54.98102188	-3.07297802
ʌ̆	73.62532043	-35.92863083	-74.93080139	17.99718666
ʌ̤	69.30018616	-31.58207512	-63.35247803	15.55613899
ʌ̤̃	58.33863449	-48.37213135	-41.74707031	-4.98893070
ʌ̯ː	79.89294434	-36.62210846	-76.63874817	30.11985779
ʍ	24.14757347	-3.31312299	-1.25381505	11.87932968
ʎ	11.18007183	-24.73728371	-40.78612900	37.55696487
ʎ̥	17.44214630	-44.17491913	-62.71376419	56.42087555
ʏ	23.78771973	-30.56592941	-104.14739990	-16.47867012
ʏː	24.31287003	-31.77969933	-105.06819916	-17.45202637
ʏ̃	19.76134300	-42.12231445	-79.02963257	-29.18697739
ʏ̃ː	20.00424194	-43.48202133	-79.95655060	-30.70624733
ʐ	7.53071880	-92.54397583	-5.48154783	134.50189209
ʑ	5.83661938	-93.26108551	-3.64016223	132.12109375
ʒ	5.15052509	-85.46613312	-0.35449472	128.83139038
ʒ̊	-3.13796782	-70.78926849	14.58082104	122.32678223
ʒ̍	-0.36347371	-81.10607147	-1.63053954	113.87683868
ʔ	7.17274094	-15.50953674	10.25933647	82.90013123
ʔh	3.93846464	-38.49245453	32.14630890	41.84460831
ʔʲ	-5.59646320	-5.02010012	12.29271889	59.25645447
ʔʷ	1.34380221	-0.55448192	18.23052597	52.46941757
ʕ	34.68373108	-81.54213715	8.12049580	131.85700989
ʘ	23.56760788	-47.48149872	39.56075668	97.49641418
ʙ	58.26261139	-75.32720184	-47.48021317	65.35648346
ʙ̥	50.60737610	-62.07360458	-31.82007790	57.68793106
ʙ̩	53.09597397	-72.91686249	-44.78813934	55.68063736
ʛ	37.96623230	-70.55458832	11.39332676	132.11581421
ʛ̥	29.14784241	-56.20340347	27.74391365	125.95231628
ʜ	51.47175217	-69.57102966	-34.64081192	60.82312775
ʝ	4.66444683	-73.91545868	-8.53592777	126.52076721
ʟ	56.77918625	-67.65400696	-47.82797241	83.14869690
ʟ̥	50.09428406	-56.82609940	-36.68288803	69.65653229
ʡ	30.44256401	-74.86786652	22.95442772	140.29006958
ʢ	59.35816956	-81.42852020	-51.58560181	67.01608276
ʮ	65.05948639	-7.66833115	-72.60271454	-10.07843018
ʯ	65.86859131	-7.19527054	-72.98871613	-11.51904297
ʰk	24.98114586	-57.98255539	46.90084076	125.73746490
ʰp	21.17978096	-54.84635544	44.33320236	114.71820068
ʰt	-21.64823723	-66.60041046	21.84202003	106.61819458
ʰtʰ	-17.95875931	-73.69944000	5.93118429	121.86659241
ʰt̪	-21.46917725	-52.26378250	22.05761528	97.64306641
ʰt̪ʰ	-19.93204880	-58.60820389	6.17750502	112.09853363
ˀŋǀ	-9.00601578	-106.48283386	-2.19844604	91.62820435
ˀŋǁ	34.97822952	-86.89321136	14.47654629	96.74525452
ˀŋǂ	5.37623501	-104.30872345	2.52821660	99.46773529
ˀŋǃ	-6.88177013	-121.28713226	-1.14365637	102.69781494
ˀŋǃǃ	6.34559155	-108.95671844	3.16075540	100.90629578
ˀŋʘ	40.12710571	-106.63514709	18.03495026	107.27104187
β	35.39365005	-75.77132416	8.53554249	127.27598572
βʷ	34.35399628	-41.32378387	2.84242845	92.31600952
β̞	57.76232147	-38.94524002	-36.75067139	47.07641220
θ	-22.48698235	-45.30219650	20.14715767	83.78860474
θː	-21.62139893	-47.54144669	21.03068733	84.99874878
θ̼	-19.07727051	-59.14496994	19.25606537	91.75517273
χ	24.08439636	-51.35538864	44.27856827	104.37110138
χʷ	19.06878662	-22.70276642	40.77540207	73.30625153
χʼ	23.51084900	-55.51198196	29.78547478	116.58781433
ᶑ	1.97676396	-66.85694122	-7.80218554	111.60184479
ⁿb	40.40444946	-80.33706665	5.85948038	139.77091980
ⁿd	-6.97015667	-96.34677887	-18.39178276	129.75796509
ⁿdʒ	22.87895966	-114.51796722	4.93091726	78.22260284
ⁿd̪	-12.12705231	-79.78957367	-19.11273766	118.73056030
ⁿd̼	-6.98003864	-95.42874908	-16.24310112	128.79655457
ⁿg	41.99307632	-88.15779877	5.45622587	149.22772217
ⁿgǀ	-7.67848301	-68.33901215	-17.76912880	108.18074799
ⁿgǁ	33.71307373	-56.26269531	-3.37062430	114.51185608
ⁿgǂ	6.71772671	-62.56383514	-14.60465717	119.52708435
ⁿgǃ	-10.29004669	-106.15814209	-2.72705054	90.14812469
ⁿgǃǃ	8.90412235	-69.96395111	-14.73523426	118.11334991
ⁿgʘ	40.80633545	-69.69731903	4.86050844	129.16427612
ⁿk	28.07310104	-56.72082901	42.82061005	117.43931580
ⁿkʷ	21.44566154	-29.25483513	38.55620956	84.90961456
ⁿp	24.67136574	-52.80424500	40.33099747	106.51915741
ⁿt	-20.19454002	-64.88111877	18.51376915	98.28120422
ⁿtʃ	-0.75703508	-94.23931122	26.83288574	36.42895889
ⁿt̪	-20.83739471	-50.08818054	18.52679253	89.68733215
ⁿɟ	4.65294266	-76.54144287	-14.56331921	129.46861267
ⱱ	2.99234891	-103.39887238	-37.11790466	97.49534607
